"Goal","Target","Indicator Ref","IndicatorId","Indicator Description","Series Code","Series Type","Series Description","Parent Country or Area Code","Country or Area Code","Country or Area Name","LDC","LLDC","SIDS","Frequency","Source type","Age group","Location","Sex","Value type","Unit","Unit multiplier","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_AFR_NA","MAR","Morocco","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","78,780,000.00","C, 1, 12","86,850,000.00","C, 2, 12","89,110,000.00","C, 3, 12","94,240,000.00","C, 4, 12","97,300,000.00","C, 5, 12","97,000,000.00","C, 6, 12","91,310,000.00","C, 7, 12","93,970,000.00","C, 8, 12","101,180,000.00","C, 9, 12","120,010,000.00","C, 10, 12","112,800,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_AFR_NA","TUN","Tunisia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","60,770,000.00","C, 1, 12","62,700,000.00","C, 2, 12","60,070,000.00","C, 3, 12","60,420,000.00","C, 4, 12","60,140,000.00","C, 5, 12","60,140,000.00","C, 6, 12","58,010,000.00","C, 7, 12","60,180,000.00","C, 8, 12","62,200,000.00","C, 9, 12","60,830,000.00","C, 10, 12","64,050,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","MDG_WORLD","SDG_AFR_SSA","Sub-Saharan Africa","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","1,348,056,300.00","C, 1, 12","1,368,500,700.00","C, 2, 12","1,392,508,700.00","C, 3, 12","1,524,961,100.00","C, 4, 12","1,558,435,900.00","C, 5, 12","1,677,663,400.00","C, 6, 12","1,747,376,884.00","C, 7, 12","1,814,030,516.00","C, 8, 12","1,811,955,800.00","C, 9, 12","1,856,097,916.00","C, 10, 12","1,938,802,184.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","SDG_AFR_SSA","M49_AFR_EA","Eastern Africa","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","307,802,000.00","C, 1, 12","313,766,000.00","C, 2, 12","321,191,000.00","C, 3, 12","341,932,500.00","C, 4, 12","","","378,128,100.00","C, 6, 12","400,678,000.00","C, 7, 12","404,815,400.00","C, 8, 12","403,251,000.00","C, 9, 12","443,626,600.00","C, 10, 12","454,429,500.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_AFR_EA","BDI","Burundi","True","True","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","10,005,000.00","C, 1, 12","11,887,000.00","C, 2, 12","12,447,000.00","C, 3, 12","13,137,000.00","C, 4, 12","13,574,000.00","C, 5, 12","14,489,000.00","C, 6, 12","14,903,000.00","C, 7, 12","14,635,000.00","C, 8, 12","13,763,000.00","C, 9, 12","15,728,000.00","C, 10, 12","15,440,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_AFR_EA","DJI","Djibouti","True","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","2,468,000.00","C, 1, 12","2,242,700.00","C, 2, 12","2,432,000.00","C, 3, 12","2,520,700.00","C, 4, 12","2,465,800.00","C, 5, 12","2,643,000.00","C, 6, 12","2,936,000.00","C, 7, 12","3,127,000.00","C, 8, 12","2,605,000.00","C, 9, 12","2,716,000.00","C, 10, 12","2,722,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_AFR_EA","ERI","Eritrea","True","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","4,577,000.00","C, 1, 12","5,178,000.00","C, 2, 12","4,262,000.00","C, 3, 12","4,322,000.00","C, 4, 12","4,234,000.00","C, 5, 12","4,941,000.00","C, 6, 12","4,810,000.00","C, 7, 12","5,144,800.00","C, 8, 12","3,468,500.00","C, 9, 12","3,198,500.00","C, 10, 12","3,262,700.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_AFR_EA","ETH","Ethiopia","True","True","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","1,787,000.00","C, 1, 12","2,351,000.00","C, 2, 12","2,506,000.00","C, 3, 12","2,994,000.00","C, 4, 12","3,334,000.00","C, 5, 12","3,485,000.00","C, 6, 12","4,797,000.00","C, 7, 12","5,391,000.00","C, 8, 12","5,203,000.00","C, 9, 12","5,557,000.00","C, 10, 12","5,710,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_AFR_EA","KEN","Kenya","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","88,040,000.00","C, 1, 12","90,570,000.00","C, 2, 12","91,950,000.00","C, 3, 12","90,150,000.00","C, 4, 12","93,330,000.00","C, 5, 12","103,300,000.00","C, 6, 12","106,640,000.00","C, 7, 12","110,790,000.00","C, 8, 12","109,550,000.00","C, 9, 12","121,300,000.00","C, 10, 12","124,860,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_AFR_EA","MDG","Madagascar","True","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","8,778,000.00","C, 1, 12","9,315,000.00","C, 2, 12","9,857,000.00","C, 3, 12","12,523,000.00","C, 4, 12","10,921,000.00","C, 5, 12","11,317,000.00","C, 6, 12","12,897,000.00","C, 7, 12","15,703,000.00","C, 8, 12","18,300,000.00","C, 9, 12","19,704,000.00","C, 10, 12","18,568,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_AFR_EA","MWI","Malawi","True","True","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","11,349,000.00","C, 1, 12","10,845,000.00","C, 2, 12","11,576,000.00","C, 3, 12","11,485,000.00","C, 4, 12","11,061,000.00","C, 5, 12","11,768,000.00","C, 6, 12","13,305,000.00","C, 7, 12","13,380,000.00","C, 8, 12","14,388,000.00","C, 9, 12","18,133,000.00","C, 10, 12","17,410,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_AFR_EA","MUS","Mauritius","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","16,840,000.00","C, 1, 12","16,163,000.00","C, 2, 12","16,187,000.00","C, 3, 12","17,069,000.00","C, 4, 12","17,810,000.00","C, 5, 12","18,215,000.00","C, 6, 12","18,990,000.00","C, 7, 12","19,110,000.00","C, 8, 12","20,060,000.00","C, 9, 12","19,740,000.00","C, 10, 12","20,530,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_AFR_EA","MOZ","Mozambique","True","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","27,113,000.00","C, 1, 12","25,572,000.00","C, 2, 12","26,626,000.00","C, 3, 12","29,469,000.00","C, 4, 12","29,302,000.00","C, 5, 12","31,768,000.00","C, 6, 12","33,272,000.00","C, 7, 12","30,478,000.00","C, 8, 12","33,944,000.00","C, 9, 12","37,030,000.00","C, 10, 12","37,030,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_AFR_EA","RWA","Rwanda","True","True","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","13,843,000.00","C, 1, 12","14,201,000.00","C, 2, 12","15,944,000.00","C, 3, 12","16,218,000.00","C, 4, 12","16,613,000.00","C, 5, 12","17,799,000.00","C, 6, 12","22,297,000.00","C, 7, 12","23,467,000.00","C, 8, 12","18,910,000.00","C, 9, 12","24,525,000.00","C, 10, 12","25,795,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_AFR_EA","SYC","Seychelles","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","2,099,000.00","C, 1, 12","1,921,000.00","C, 2, 12","1,939,000.00","C, 3, 12","2,066,000.00","C, 4, 12","2,007,000.00","C, 5, 12","2,334,000.00","C, 6, 12","2,505,000.00","C, 7, 12","2,796,000.00","C, 8, 12","2,181,000.00","C, 9, 12","2,365,000.00","C, 10, 12","2,246,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_AFR_EA","SOM","Somalia","True","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","28,841,000.00","C, 1, 12","28,000,300.00","C, 2, 12","29,373,000.00","C, 3, 12","31,706,800.00","C, 4, 12","33,114,400.00","C, 5, 12","35,137,100.00","C, 6, 12","36,346,000.00","C, 7, 12","34,573,600.00","C, 8, 12","33,258,500.00","C, 9, 12","34,610,100.00","C, 10, 12","33,525,800.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_AFR_EA","UGA","Uganda","True","True","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","51,298,000.00","C, 1, 12","53,682,000.00","C, 2, 12","55,317,000.00","C, 3, 12","61,513,000.00","C, 4, 12","63,698,000.00","C, 5, 12","69,142,000.00","C, 6, 12","72,790,000.00","C, 7, 12","77,670,000.00","C, 8, 12","78,350,000.00","C, 9, 12","84,710,000.00","C, 10, 12","90,770,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_AFR_EA","TZA","United Republic of Tanzania","True","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","44,050,000.00","C, 1, 12","47,310,000.00","C, 2, 12","53,770,000.00","C, 3, 12","52,340,000.00","C, 4, 12","56,400,000.00","C, 5, 12","56,640,000.00","C, 6, 12","56,620,000.00","C, 7, 12","58,290,000.00","C, 8, 12","58,140,000.00","C, 9, 12","60,000,000.00","C, 10, 12","62,330,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_AFR_EA","ZMB","Zambia","True","True","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","23,684,000.00","C, 1, 12","25,988,000.00","C, 2, 12","26,715,000.00","C, 3, 12","32,729,000.00","C, 4, 12","34,260,000.00","C, 5, 12","38,550,000.00","C, 6, 12","41,310,000.00","C, 7, 12","36,790,000.00","C, 8, 12","39,880,000.00","C, 9, 12","43,510,000.00","C, 10, 12","42,710,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_AFR_EA","ZWE","Zimbabwe","","True","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","17,080,000.00","C, 1, 12","15,850,000.00","C, 2, 12","14,060,000.00","C, 3, 12","14,030,000.00","C, 4, 12","13,650,000.00","C, 5, 12","13,240,000.00","C, 6, 12","12,880,000.00","C, 7, 12","11,760,000.00","C, 8, 12","9,390,000.00","C, 9, 12","10,800,000.00","C, 10, 12","13,850,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","SDG_AFR_SSA","M49_AFR_MA","Middle Africa","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","164,419,600.00","C, 1, 12","173,148,600.00","C, 2, 12","175,914,200.00","C, 3, 12","185,112,700.00","C, 4, 12","190,451,600.00","C, 5, 12","203,917,100.00","C, 6, 12","205,408,300.00","C, 7, 12","223,506,600.00","C, 8, 12","237,513,600.00","C, 9, 12","272,387,100.00","C, 10, 12","264,767,500.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_AFR_MA","AGO","Angola","True","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","23,490,000.00","C, 1, 12","28,550,000.00","C, 2, 12","29,630,000.00","C, 3, 12","33,040,000.00","C, 4, 12","32,750,000.00","C, 5, 12","39,670,000.00","C, 6, 12","37,610,000.00","C, 7, 12","48,640,000.00","C, 8, 12","57,120,000.00","C, 9, 12","70,520,000.00","C, 10, 12","62,130,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_AFR_MA","CMR","Cameroon","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","25,538,000.00","C, 1, 12","26,875,000.00","C, 2, 12","26,985,000.00","C, 3, 12","28,072,000.00","C, 4, 12","29,610,000.00","C, 5, 12","30,716,000.00","C, 6, 12","29,859,000.00","C, 7, 12","30,873,000.00","C, 8, 12","31,520,000.00","C, 9, 12","38,190,000.00","C, 10, 12","37,755,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_AFR_MA","CAF","Central African Republic","True","True","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","6,697,000.00","C, 1, 12","7,188,000.00","C, 2, 12","7,576,000.00","C, 3, 12","7,575,200.00","C, 4, 12","8,553,000.00","C, 5, 12","9,067,000.00","C, 6, 12","9,233,000.00","C, 7, 12","10,160,000.00","C, 8, 12","10,454,000.00","C, 9, 12","11,504,000.00","C, 10, 12","11,280,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_AFR_MA","TCD","Chad","True","True","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","12,973,000.00","C, 1, 12","14,873,000.00","C, 2, 12","15,956,000.00","C, 3, 12","16,678,000.00","C, 4, 12","14,775,000.00","C, 5, 12","15,102,000.00","C, 6, 12","15,993,000.00","C, 7, 12","17,738,000.00","C, 8, 12","18,461,000.00","C, 9, 12","21,872,000.00","C, 10, 12","22,091,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_AFR_MA","COG","Congo","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","5,470,000.00","C, 1, 12","5,838,000.00","C, 2, 12","6,658,000.00","C, 3, 12","7,171,000.00","C, 4, 12","7,648,000.00","C, 5, 12","7,825,000.00","C, 6, 12","8,267,000.00","C, 7, 12","9,734,000.00","C, 8, 12","10,165,000.00","C, 9, 12","11,139,000.00","C, 10, 12","11,016,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_AFR_MA","COD","Democratic Republic of the Congo","True","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","83,320,000.00","C, 1, 12","83,360,000.00","C, 2, 12","82,340,000.00","C, 3, 12","84,920,000.00","C, 4, 12","89,720,000.00","C, 5, 12","94,210,000.00","C, 6, 12","95,870,000.00","C, 7, 12","97,450,000.00","C, 8, 12","101,730,000.00","C, 9, 12","110,650,000.00","C, 10, 12","112,790,000.00","C, 11, 12"
